SITE_ID,atlas,graph_feature_type,feature,feature_engineering,model,train_accuracy,test_accuracy
MAX_MUN,aal,node_based,degree,pca_10,LR,0.3944444444444445,0.45454545454545453
MAX_MUN,aal,node_based,degree,pca_10,DT,0.4138888888888889,0.5454545454545454
MAX_MUN,aal,node_based,degree,pca_10,RF,0.4416666666666666,0.45454545454545453
MAX_MUN,aal,node_based,degree,pca_10,XGB,0.39166666666666666,0.5454545454545454
MAX_MUN,aal,node_based,degree,pca_10,LGBM,0.5361111111111111,0.6363636363636364
MAX_MUN,aal,node_based,degree,pca_10,SVM,0.4416666666666666,0.5454545454545454
MAX_MUN,aal,node_based,degree,pca_10,MLP,0.513888888888889,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,original,LR,0.39166666666666666,0.7272727272727273
MAX_MUN,aal,edge_based,average_degree,original,DT,0.39166666666666666,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,original,RF,0.36666666666666664,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,original,XGB,0.4666666666666666,0.36363636363636365
MAX_MUN,aal,edge_based,average_degree,original,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,original,SVM,0.4666666666666666,0.7272727272727273
MAX_MUN,aal,edge_based,average_degree,original,MLP,0.41666666666666663,0.7272727272727273
MAX_MUN,aal,edge_based,average_degree,mi_10,LR,0.43888888888888894,0.6363636363636364
MAX_MUN,aal,edge_based,average_degree,mi_10,DT,0.41666666666666663,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,mi_10,RF,0.4416666666666666,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,mi_10,XGB,0.43888888888888894,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,mi_10,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,mi_10,SVM,0.41666666666666663,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,mi_10,MLP,0.4138888888888889,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,pca_10,LR,0.4111111111111111,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,pca_10,DT,0.5333333333333333,0.5454545454545454
MAX_MUN,aal,edge_based,average_degree,pca_10,RF,0.43611111111111106,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,pca_10,XGB,0.48611111111111105,0.7272727272727273
MAX_MUN,aal,edge_based,average_degree,pca_10,LGBM,0.5361111111111111,0.45454545454545453
MAX_MUN,aal,edge_based,average_degree,pca_10,SVM,0.4833333333333333,0.7272727272727273
MAX_MUN,aal,edge_based,average_degree,pca_10,MLP,0.3638888888888889,0.6363636363636364
MAX_MUN,aal,graph_level,average_degree,original,LR,0.4305555555555555,0.6363636363636364
MAX_MUN,aal,graph_level,average_degree,original,DT,0.4611111111111111,0.6363636363636364
MAX_MUN,aal,graph_level,average_degree,original,RF,0.5361111111111111,0.7272727272727273
MAX_MUN,aal,graph_level,average_degree,original,XGB,0.5805555555555555,0.6363636363636364
MAX_MUN,aal,graph_level,average_degree,original,LGBM,0.5361111111111111,0.6363636363636364
MAX_MUN,aal,graph_level,average_degree,original,SVM,0.513888888888889,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,original,MLP,0.48888888888888893,0.2727272727272727
MAX_MUN,aal,graph_level,average_degree,mi_10,LR,0.4833333333333333,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,mi_10,DT,0.5166666666666666,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,mi_10,RF,0.5166666666666666,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,mi_10,XGB,0.5638888888888889,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,mi_10,LGBM,0.5361111111111111,0.36363636363636365
MAX_MUN,aal,graph_level,average_degree,mi_10,SVM,0.4611111111111111,0.45454545454545453
MAX_MUN,aal,graph_level,average_degree,mi_10,MLP,0.43888888888888894,0.5454545454545454
MAX_MUN,aal,graph_level,average_degree,pca_10,LR,0.4138888888888889,0.7272727272727273
MAX_MUN,aal,graph_level,average_degree,pca_10,DT,0.4916666666666666,0.36363636363636365
MAX_MUN,aal,graph_level,average_degree,pca_10,RF,0.49444444444444446,0.36363636363636365
MAX_MUN,aal,graph_level,average_degree,pca_10,XGB,0.5888888888888889,0.36363636363636365
MAX_MUN,aal,graph_level,average_degree,pca_10,LGBM,0.5361111111111111,0.36363636363636365
MAX_MUN,aal,graph_level,average_degree,pca_10,SVM,0.48611111111111105,0.45454545454545453
MAX_MUN,aal,graph_level,average_degree,pca_10,MLP,0.43888888888888894,0.45454545454545453
MAX_MUN,dos160,node_based,degree,original,LR,0.4138888888888889,0.7272727272727273
MAX_MUN,dos160,node_based,degree,original,DT,0.538888888888889,0.45454545454545453
MAX_MUN,dos160,node_based,degree,original,RF,0.5638888888888889,0.45454545454545453
MAX_MUN,dos160,node_based,degree,original,XGB,0.6027777777777777,0.5454545454545454
MAX_MUN,dos160,node_based,degree,original,LGBM,0.5361111111111111,0.6363636363636364
MAX_MUN,dos160,node_based,degree,original,SVM,0.3888888888888889,0.5454545454545454
MAX_MUN,dos160,node_based,degree,original,MLP,0.41666666666666663,0.5454545454545454
MAX_MUN,dos160,node_based,degree,mi_10,LR,0.5583333333333333,0.5454545454545454
MAX_MUN,dos160,node_based,degree,mi_10,DT,0.7083333333333333,0.7272727272727273
MAX_MUN,dos160,node_based,degree,mi_10,RF,0.7083333333333333,0.45454545454545453
MAX_MUN,dos160,node_based,degree,mi_10,XGB,0.6333333333333333,0.45454545454545453
MAX_MUN,dos160,node_based,degree,mi_10,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,dos160,node_based,degree,mi_10,SVM,0.6083333333333333,0.8181818181818182
MAX_MUN,dos160,node_based,degree,mi_10,MLP,0.5111111111111111,0.7272727272727273
MAX_MUN,dos160,node_based,degree,pca_10,LR,0.4333333333333333,0.5454545454545454
MAX_MUN,dos160,node_based,degree,pca_10,DT,0.4333333333333333,0.7272727272727273
MAX_MUN,dos160,node_based,degree,pca_10,RF,0.4333333333333333,0.5454545454545454
MAX_MUN,dos160,node_based,degree,pca_10,XGB,0.5055555555555555,0.45454545454545453
MAX_MUN,dos160,node_based,degree,pca_10,LGBM,0.5361111111111111,0.45454545454545453
MAX_MUN,dos160,node_based,degree,pca_10,SVM,0.5111111111111111,0.5454545454545454
MAX_MUN,dos160,node_based,degree,pca_10,MLP,0.4138888888888889,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,original,LR,0.538888888888889,0.7272727272727273
MAX_MUN,dos160,edge_based,average_degree,original,DT,0.6333333333333333,0.7272727272727273
MAX_MUN,dos160,edge_based,average_degree,original,RF,0.5555555555555556,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,original,XGB,0.48611111111111105,0.7272727272727273
MAX_MUN,dos160,edge_based,average_degree,original,LGBM,0.5361111111111111,0.18181818181818182
MAX_MUN,dos160,edge_based,average_degree,original,SVM,0.5583333333333333,0.8181818181818182
MAX_MUN,dos160,edge_based,average_degree,original,MLP,0.4611111111111111,0.7272727272727273
MAX_MUN,dos160,edge_based,average_degree,mi_10,LR,0.5583333333333333,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,mi_10,DT,0.5805555555555555,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,mi_10,RF,0.6027777777777777,0.5454545454545454
MAX_MUN,dos160,edge_based,average_degree,mi_10,XGB,0.5333333333333333,0.36363636363636365
MAX_MUN,dos160,edge_based,average_degree,mi_10,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,dos160,edge_based,average_degree,mi_10,SVM,0.43888888888888894,0.7272727272727273
MAX_MUN,dos160,edge_based,average_degree,mi_10,MLP,0.4833333333333333,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,pca_10,LR,0.41666666666666663,0.8181818181818182
MAX_MUN,dos160,edge_based,average_degree,pca_10,DT,0.5833333333333333,0.36363636363636365
MAX_MUN,dos160,edge_based,average_degree,pca_10,RF,0.41666666666666663,0.6363636363636364
MAX_MUN,dos160,edge_based,average_degree,pca_10,XGB,0.29166666666666663,0.45454545454545453
MAX_MUN,dos160,edge_based,average_degree,pca_10,LGBM,0.5361111111111111,0.36363636363636365
MAX_MUN,dos160,edge_based,average_degree,pca_10,SVM,0.5333333333333333,0.8181818181818182
MAX_MUN,dos160,edge_based,average_degree,pca_10,MLP,0.4138888888888889,0.8181818181818182
MAX_MUN,dos160,graph_level,average_degree,original,LR,0.5361111111111111,0.7272727272727273
MAX_MUN,dos160,graph_level,average_degree,original,DT,0.6333333333333333,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,original,RF,0.513888888888889,0.45454545454545453
MAX_MUN,dos160,graph_level,average_degree,original,XGB,0.4583333333333333,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,original,LGBM,0.5361111111111111,0.45454545454545453
MAX_MUN,dos160,graph_level,average_degree,original,SVM,0.5361111111111111,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,original,MLP,0.5611111111111111,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,mi_10,LR,0.6833333333333333,0.18181818181818182
MAX_MUN,dos160,graph_level,average_degree,mi_10,DT,0.538888888888889,0.18181818181818182
MAX_MUN,dos160,graph_level,average_degree,mi_10,RF,0.5833333333333333,0.18181818181818182
MAX_MUN,dos160,graph_level,average_degree,mi_10,XGB,0.5111111111111111,0.45454545454545453
MAX_MUN,dos160,graph_level,average_degree,mi_10,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,mi_10,SVM,0.6833333333333333,0.18181818181818182
MAX_MUN,dos160,graph_level,average_degree,mi_10,MLP,0.6583333333333333,0.18181818181818182
MAX_MUN,dos160,graph_level,average_degree,pca_10,LR,0.5583333333333333,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,pca_10,DT,0.4666666666666666,0.8181818181818182
MAX_MUN,dos160,graph_level,average_degree,pca_10,RF,0.48888888888888893,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,pca_10,XGB,0.513888888888889,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,pca_10,LGBM,0.5361111111111111,0.5454545454545454
MAX_MUN,dos160,graph_level,average_degree,pca_10,SVM,0.48611111111111105,0.6363636363636364
MAX_MUN,dos160,graph_level,average_degree,pca_10,MLP,0.5805555555555555,0.5454545454545454
MAX_MUN,multi,node_based,degree,original,LR,0.5611111111111111,0.5454545454545454
MAX_MUN,multi,node_based,degree,original,DT,0.5333333333333333,0.45454545454545453
MAX_MUN,multi,node_based,degree,original,RF,0.5583333333333333,0.5454545454545454
MAX_MUN,multi,node_based,degree,original,XGB,0.33611111111111114,0.2727272727272727
MAX_MUN,multi,node_based,degree,original,LGBM,0.5611111111111111,0.7272727272727273
MAX_MUN,multi,node_based,degree,original,SVM,0.5611111111111111,0.45454545454545453
MAX_MUN,multi,node_based,degree,original,MLP,0.513888888888889,0.45454545454545453
MAX_MUN,multi,node_based,degree,mi_10,LR,0.6277777777777778,0.36363636363636365
MAX_MUN,multi,node_based,degree,mi_10,DT,0.586111111111111,0.6363636363636364
MAX_MUN,multi,node_based,degree,mi_10,RF,0.7805555555555556,0.6363636363636364
MAX_MUN,multi,node_based,degree,mi_10,XGB,0.7055555555555555,0.36363636363636365
MAX_MUN,multi,node_based,degree,mi_10,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,node_based,degree,mi_10,SVM,0.538888888888889,0.45454545454545453
MAX_MUN,multi,node_based,degree,mi_10,MLP,0.7777777777777778,0.45454545454545453
MAX_MUN,multi,node_based,degree,pca_10,LR,0.36666666666666664,0.5454545454545454
MAX_MUN,multi,node_based,degree,pca_10,DT,0.5083333333333333,0.2727272727272727
MAX_MUN,multi,node_based,degree,pca_10,RF,0.48611111111111105,0.36363636363636365
MAX_MUN,multi,node_based,degree,pca_10,XGB,0.3611111111111111,0.36363636363636365
MAX_MUN,multi,node_based,degree,pca_10,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,node_based,degree,pca_10,SVM,0.5361111111111111,0.45454545454545453
MAX_MUN,multi,node_based,degree,pca_10,MLP,0.4111111111111111,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,original,LR,0.6333333333333333,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,original,DT,0.5583333333333333,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,original,RF,0.5611111111111111,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,original,XGB,0.6055555555555555,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,original,LGBM,0.5611111111111111,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,original,SVM,0.5611111111111111,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,original,MLP,0.6083333333333333,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,mi_10,LR,0.663888888888889,0.7272727272727273
MAX_MUN,multi,edge_based,average_degree,mi_10,DT,0.4638888888888889,0.7272727272727273
MAX_MUN,multi,edge_based,average_degree,mi_10,RF,0.5361111111111111,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,mi_10,XGB,0.5111111111111111,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,mi_10,LGBM,0.5611111111111111,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,mi_10,SVM,0.513888888888889,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,mi_10,MLP,0.663888888888889,0.6363636363636364
MAX_MUN,multi,edge_based,average_degree,pca_10,LR,0.5333333333333333,0.45454545454545453
MAX_MUN,multi,edge_based,average_degree,pca_10,DT,0.5111111111111111,0.5454545454545454
MAX_MUN,multi,edge_based,average_degree,pca_10,RF,0.3833333333333333,0.2727272727272727
MAX_MUN,multi,edge_based,average_degree,pca_10,XGB,0.41666666666666663,0.36363636363636365
MAX_MUN,multi,edge_based,average_degree,pca_10,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,edge_based,average_degree,pca_10,SVM,0.586111111111111,0.36363636363636365
MAX_MUN,multi,edge_based,average_degree,pca_10,MLP,0.513888888888889,0.5454545454545454
MAX_MUN,multi,graph_level,average_degree,original,LR,0.4638888888888889,0.5454545454545454
MAX_MUN,multi,graph_level,average_degree,original,DT,0.7055555555555555,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,original,RF,0.5611111111111111,0.5454545454545454
MAX_MUN,multi,graph_level,average_degree,original,XGB,0.7083333333333333,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,original,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,graph_level,average_degree,original,SVM,0.48611111111111105,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,original,MLP,0.5833333333333333,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,mi_10,LR,0.5833333333333333,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,mi_10,DT,0.7305555555555555,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,mi_10,RF,0.7527777777777778,0.6363636363636364
MAX_MUN,multi,graph_level,average_degree,mi_10,XGB,0.7305555555555555,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,mi_10,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,graph_level,average_degree,mi_10,SVM,0.5611111111111111,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,mi_10,MLP,0.6055555555555555,0.5454545454545454
MAX_MUN,multi,graph_level,average_degree,pca_10,LR,0.4111111111111111,0.5454545454545454
MAX_MUN,multi,graph_level,average_degree,pca_10,DT,0.4666666666666666,0.7272727272727273
MAX_MUN,multi,graph_level,average_degree,pca_10,RF,0.5361111111111111,0.36363636363636365
MAX_MUN,multi,graph_level,average_degree,pca_10,XGB,0.48611111111111105,0.45454545454545453
MAX_MUN,multi,graph_level,average_degree,pca_10,LGBM,0.5611111111111111,0.36363636363636365
MAX_MUN,multi,graph_level,average_degree,pca_10,SVM,0.43611111111111106,0.36363636363636365
MAX_MUN,multi,graph_level,average_degree,pca_10,MLP,0.48888888888888893,0.5454545454545454
OLIN,cc200,node_based,degree,original,LR,0.5466666666666666,0.5714285714285714
OLIN,cc200,node_based,degree,original,DT,0.6,0.5714285714285714
OLIN,cc200,node_based,degree,original,RF,0.5933333333333334,0.2857142857142857
OLIN,cc200,node_based,degree,original,XGB,0.5866666666666667,0.5714285714285714
OLIN,cc200,node_based,degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,original,MLP,0.5199999999999999,0.7142857142857143
OLIN,cc200,node_based,degree,mi_10,LR,0.7,0.7142857142857143
OLIN,cc200,node_based,degree,mi_10,DT,0.6666666666666667,0.5714285714285714
OLIN,cc200,node_based,degree,mi_10,RF,0.7333333333333333,0.2857142857142857
OLIN,cc200,node_based,degree,mi_10,XGB,0.7733333333333333,0.2857142857142857
OLIN,cc200,node_based,degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,mi_10,MLP,0.66,0.5714285714285714
OLIN,cc200,node_based,degree,pca_10,LR,0.6266666666666667,0.42857142857142855
OLIN,cc200,node_based,degree,pca_10,DT,0.7466666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,pca_10,RF,0.6266666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,pca_10,XGB,0.5666666666666667,0.2857142857142857
OLIN,cc200,node_based,degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,pca_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,node_based,degree,pca_10,MLP,0.6733333333333333,0.2857142857142857
OLIN,cc200,edge_based,average_degree,original,LR,0.47333333333333333,0.42857142857142855
OLIN,cc200,edge_based,average_degree,original,DT,0.3533333333333333,0.2857142857142857
OLIN,cc200,edge_based,average_degree,original,RF,0.58,0.42857142857142855
OLIN,cc200,edge_based,average_degree,original,XGB,0.5866666666666667,0.42857142857142855
OLIN,cc200,edge_based,average_degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,original,MLP,0.47333333333333333,0.42857142857142855
OLIN,cc200,edge_based,average_degree,mi_10,LR,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,DT,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,RF,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,XGB,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,mi_10,MLP,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,pca_10,LR,0.56,0.2857142857142857
OLIN,cc200,edge_based,average_degree,pca_10,DT,0.6933333333333334,0.0
OLIN,cc200,edge_based,average_degree,pca_10,RF,0.7133333333333333,0.14285714285714285
OLIN,cc200,edge_based,average_degree,pca_10,XGB,0.7133333333333333,0.0
OLIN,cc200,edge_based,average_degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,edge_based,average_degree,pca_10,SVM,0.6666666666666667,0.42857142857142855
OLIN,cc200,edge_based,average_degree,pca_10,MLP,0.6666666666666666,0.42857142857142855
OLIN,cc200,graph_level,average_degree,original,LR,0.6333333333333333,0.2857142857142857
OLIN,cc200,graph_level,average_degree,original,DT,0.7,0.42857142857142855
OLIN,cc200,graph_level,average_degree,original,RF,0.6,0.14285714285714285
OLIN,cc200,graph_level,average_degree,original,XGB,0.6,0.2857142857142857
OLIN,cc200,graph_level,average_degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,original,MLP,0.6333333333333333,0.42857142857142855
OLIN,cc200,graph_level,average_degree,mi_10,LR,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,DT,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,RF,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,XGB,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,mi_10,MLP,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,pca_10,LR,0.6666666666666667,0.2857142857142857
OLIN,cc200,graph_level,average_degree,pca_10,DT,0.8133333333333332,0.2857142857142857
OLIN,cc200,graph_level,average_degree,pca_10,RF,0.6666666666666667,0.2857142857142857
OLIN,cc200,graph_level,average_degree,pca_10,XGB,0.7466666666666667,0.2857142857142857
OLIN,cc200,graph_level,average_degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,pca_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,cc200,graph_level,average_degree,pca_10,MLP,0.40666666666666673,0.2857142857142857
OLIN,aal,node_based,degree,original,LR,0.6533333333333333,0.42857142857142855
OLIN,aal,node_based,degree,original,DT,0.5866666666666667,0.5714285714285714
OLIN,aal,node_based,degree,original,RF,0.6666666666666667,0.2857142857142857
OLIN,aal,node_based,degree,original,XGB,0.6333333333333334,0.7142857142857143
OLIN,aal,node_based,degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,node_based,degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,node_based,degree,original,MLP,0.62,0.2857142857142857
OLIN,aal,node_based,degree,mi_10,LR,0.52,0.7142857142857143
OLIN,aal,node_based,degree,mi_10,DT,0.8266666666666668,0.7142857142857143
OLIN,aal,node_based,degree,mi_10,RF,0.7466666666666667,0.7142857142857143
OLIN,aal,node_based,degree,mi_10,XGB,0.86,0.7142857142857143
OLIN,aal,node_based,degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,node_based,degree,mi_10,SVM,0.6666666666666667,0.2857142857142857
OLIN,aal,node_based,degree,mi_10,MLP,0.7066666666666667,0.8571428571428571
OLIN,aal,node_based,degree,pca_10,LR,0.5933333333333333,0.5714285714285714
OLIN,aal,node_based,degree,pca_10,DT,0.5933333333333334,0.42857142857142855
OLIN,aal,node_based,degree,pca_10,RF,0.6,0.14285714285714285
OLIN,aal,node_based,degree,pca_10,XGB,0.5933333333333334,0.14285714285714285
OLIN,aal,node_based,degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,node_based,degree,pca_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,node_based,degree,pca_10,MLP,0.4133333333333334,0.42857142857142855
OLIN,aal,edge_based,average_degree,original,LR,0.5133333333333333,0.42857142857142855
OLIN,aal,edge_based,average_degree,original,DT,0.52,0.2857142857142857
OLIN,aal,edge_based,average_degree,original,RF,0.5066666666666667,0.2857142857142857
OLIN,aal,edge_based,average_degree,original,XGB,0.5599999999999999,0.14285714285714285
OLIN,aal,edge_based,average_degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,original,MLP,0.47333333333333333,0.7142857142857143
OLIN,aal,edge_based,average_degree,mi_10,LR,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,DT,0.4733333333333333,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,RF,0.5066666666666666,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,XGB,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,mi_10,MLP,0.5866666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,pca_10,LR,0.5933333333333334,0.2857142857142857
OLIN,aal,edge_based,average_degree,pca_10,DT,0.5666666666666667,0.2857142857142857
OLIN,aal,edge_based,average_degree,pca_10,RF,0.64,0.2857142857142857
OLIN,aal,edge_based,average_degree,pca_10,XGB,0.5133333333333333,0.42857142857142855
OLIN,aal,edge_based,average_degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,edge_based,average_degree,pca_10,SVM,0.6333333333333333,0.14285714285714285
OLIN,aal,edge_based,average_degree,pca_10,MLP,0.6266666666666667,0.2857142857142857
OLIN,aal,graph_level,average_degree,original,LR,0.4,0.5714285714285714
OLIN,aal,graph_level,average_degree,original,DT,0.4,0.2857142857142857
OLIN,aal,graph_level,average_degree,original,RF,0.5133333333333333,0.14285714285714285
OLIN,aal,graph_level,average_degree,original,XGB,0.39333333333333326,0.2857142857142857
OLIN,aal,graph_level,average_degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,original,MLP,0.4,0.42857142857142855
OLIN,aal,graph_level,average_degree,mi_10,LR,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,mi_10,DT,0.5666666666666667,0.5714285714285714
OLIN,aal,graph_level,average_degree,mi_10,RF,0.5666666666666667,0.5714285714285714
OLIN,aal,graph_level,average_degree,mi_10,XGB,0.7066666666666668,0.2857142857142857
OLIN,aal,graph_level,average_degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,mi_10,MLP,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,pca_10,LR,0.5866666666666667,0.2857142857142857
OLIN,aal,graph_level,average_degree,pca_10,DT,0.52,0.0
OLIN,aal,graph_level,average_degree,pca_10,RF,0.5133333333333333,0.2857142857142857
OLIN,aal,graph_level,average_degree,pca_10,XGB,0.7266666666666668,0.5714285714285714
OLIN,aal,graph_level,average_degree,pca_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,pca_10,SVM,0.6666666666666667,0.14285714285714285
OLIN,aal,graph_level,average_degree,pca_10,MLP,0.5399999999999999,0.2857142857142857
OLIN,dos160,node_based,degree,original,LR,0.44666666666666666,0.5714285714285714
OLIN,dos160,node_based,degree,original,DT,0.5133333333333333,0.42857142857142855
OLIN,dos160,node_based,degree,original,RF,0.5933333333333334,0.14285714285714285
OLIN,dos160,node_based,degree,original,XGB,0.6000000000000001,0.42857142857142855
OLIN,dos160,node_based,degree,original,LGBM,0.6666666666666667,0.14285714285714285
OLIN,dos160,node_based,degree,original,SVM,0.6666666666666667,0.14285714285714285
OLIN,dos160,node_based,degree,original,MLP,0.44000000000000006,0.14285714285714285
OLIN,dos160,node_based,degree,mi_10,LR,0.68,0.2857142857142857
OLIN,dos160,node_based,degree,mi_10,DT,0.5933333333333333,0.42857142857142855
OLIN,dos160,node_based,degree,mi_10,RF,0.7,0.2857142857142857
OLIN,dos160,node_based,degree,mi_10,XGB,0.7,0.2857142857142857
OLIN,dos160,node_based,degree,mi_10,LGBM,0.6666666666666667,0.14285714285714285
OLIN,dos160,node_based,degree,mi_10,SVM,0.6666666666666667,0.14285714285714285
