Region_ID,Region_Name,SHAP_Importance,RF_Importance,Mean_Connectivity_ASD,Mean_Connectivity_TDC,Connectivity_Difference
41,Region_042,0.0023908518017103806,0.004293853755496751,7.750617283950617,5.7614457831325305,1.9891715008180864
0,Region_001,0.0023756778266240887,0.005923729187172845,11.197530864197532,11.621686746987951,-0.42415588279041927
100,Region_101,0.0023606927425454324,0.0047471436130016335,9.649382716049383,10.701204819277109,-1.0518221032277264
165,Region_166,0.0023433593299933436,0.005862371315804509,12.51604938271605,12.653012048192771,-0.1369626654767213
137,Region_138,0.0023382699410769113,0.0064030349711297774,14.298765432098765,14.453012048192772,-0.15424661609400658
86,Region_087,0.0023005400150710002,0.004606955906075166,6.837037037037037,6.021686746987951,0.8153502900490857
105,Region_106,0.002243025523125667,0.005317205001699289,10.735802469135802,9.819277108433734,0.9165253607020674
47,Region_048,0.002226880760353813,0.0051662081034822204,6.034567901234568,6.551807228915663,-0.5172393276810947
34,Region_035,0.0022257642687063387,0.005039807135416283,14.397530864197531,15.525301204819277,-1.1277703406217459
71,Region_072,0.002224775142796528,0.005660837241406958,14.777777777777779,16.08433734939759,-1.306559571619811
59,Region_060,0.0022198480357397145,0.005576338313311576,7.713580246913581,8.46987951807229,-0.7562992711587091
104,Region_105,0.0022160903156232784,0.004876505964075862,11.829629629629629,11.325301204819278,0.5043284248103514
174,Region_175,0.00221217159288121,0.005560897188626921,9.493827160493828,9.481927710843374,0.01189944965045342
12,Region_013,0.0021998221838939605,0.00661316249462604,12.8,12.874698795180723,-0.07469879518072275
101,Region_102,0.002190547259726036,0.0058597015774082195,13.264197530864198,12.725301204819278,0.5388963260449202
49,Region_050,0.002166950276838962,0.00503037192588016,10.637037037037038,9.508433734939759,1.1286033020972788
46,Region_047,0.0021190597803357695,0.004760492953029013,5.548148148148148,5.274698795180723,0.27344935296742534
2,Region_003,0.002092729636508674,0.005586990977489486,11.540740740740741,12.595180722891566,-1.054439982150825
179,Region_180,0.0020870470246068013,0.005312061905100848,12.832098765432098,12.465060240963856,0.36703852446824214
88,Region_089,0.00208247302400822,0.0055786414014350584,12.535802469135803,11.860240963855421,0.6755615052803812
152,Region_153,0.002081633886433947,0.0043438359429080605,7.45679012345679,7.202409638554217,0.2543804849025735
96,Region_097,0.0020788724162559744,0.005101480864425515,10.819753086419754,9.708433734939758,1.1113193514799953
111,Region_112,0.0020768867549066823,0.005201800017144475,7.108641975308642,6.527710843373494,0.5809311319351487
136,Region_137,0.00207049330202977,0.00447439847389162,11.634567901234568,11.674698795180722,-0.04013089394615399
143,Region_144,0.0020682310131706484,0.005696868666725124,7.6987654320987655,8.016867469879518,-0.3181020377807524
26,Region_027,0.002048881619988088,0.004151379374604307,6.5358024691358025,5.414457831325302,1.121344637810501
15,Region_016,0.0020453806296313985,0.0050763141052333795,9.325925925925926,10.224096385542168,-0.8981704596162423
79,Region_080,0.0020330218318420283,0.004259824682902579,8.654320987654321,7.959036144578313,0.6952848430760081
133,Region_134,0.002027205391439753,0.004329979995455486,10.187654320987654,9.609638554216868,0.5780157667707861
61,Region_062,0.0020144107912740314,0.005028937097219423,8.328395061728395,7.293975903614458,1.0344191581139377
141,Region_142,0.0019984790749980985,0.0047261592887930925,14.034567901234569,13.390361445783132,0.6442064554514371
35,Region_036,0.0019912946710129516,0.004532275566780228,6.728395061728395,5.385542168674699,1.3428528930536956
150,Region_151,0.001984273192557066,0.005353845553194753,9.560493827160494,9.19277108433735,0.367722742823144
13,Region_014,0.0019356138929188138,0.004394251311739791,10.728395061728396,10.679518072289156,0.04887698943923979
121,Region_122,0.0018857905010169844,0.004353256480511012,7.51358024691358,6.79277108433735,0.7208091625762307
147,Region_148,0.0018737289083637075,0.004259615872618184,4.1950617283950615,5.139759036144579,-0.9446973077495171
10,Region_011,0.0018643602110034179,0.005049487424773656,11.061728395061728,11.067469879518072,-0.005741484456343926
97,Region_098,0.0018606127537205497,0.004376413596648274,9.980246913580247,10.640963855421687,-0.6607169418414394
48,Region_049,0.0018415290499514858,0.004602848267800204,11.508641975308642,11.889156626506024,-0.38051465119738204
120,Region_121,0.0018373027129775525,0.004649168010502785,13.08641975308642,14.086746987951807,-1.000327234865388
132,Region_133,0.001809380493520763,0.004654049705634974,15.693827160493827,16.925301204819277,-1.2314740443254504
28,Region_029,0.001799753771065525,0.003922771420116917,5.679012345679013,5.2216867469879515,0.45732559869106115
60,Region_061,0.0017873380146765855,0.005222504797628227,12.301234567901234,11.775903614457832,0.5253309534434027
171,Region_172,0.001747219955025165,0.0048250582974089795,10.906172839506173,10.609638554216868,0.2965342852893045
189,Region_190,0.0017189113627712272,0.004779234340913477,6.2518518518518515,5.848192771084338,0.4036590807675138
45,Region_046,0.0016893495568012068,0.004649455259235387,10.602469135802469,12.11566265060241,-1.5131935147999407
37,Region_038,0.0016763871509109093,0.005025509886262157,11.624691358024691,11.0144578313253,0.6102335266993908
53,Region_054,0.0016711040175503376,0.004900888541212216,14.034567901234569,13.537349397590361,0.4972185036442074
40,Region_041,0.0016668518459366278,0.0034543137352669776,5.133333333333334,4.944578313253012,0.18875502008032186
52,Region_053,0.0016584084991762013,0.004133209727559397,8.614814814814816,8.436144578313254,0.17867023650156177
126,Region_127,0.0016213515591713753,0.00461122115773686,11.669135802469135,11.009638554216867,0.6594972482522685
29,Region_030,0.0016185914763396192,0.004066731223431973,5.604938271604938,3.978313253012048,1.62662501859289
98,Region_099,0.0016127701534874182,0.004461089326528355,9.185185185185185,8.925301204819277,0.2598839803659079
119,Region_120,0.001596353441412029,0.004770294791837634,8.412345679012345,8.298795180722891,0.11355049828945418
76,Region_077,0.0015904252432090826,0.004741089122156772,8.185185185185185,8.185542168674699,-0.0003569834895138513
144,Region_145,0.0015850437333159904,0.003632454195395067,7.145679012345679,5.891566265060241,1.2541127472854372
83,Region_084,0.0015538186259817688,0.003487427353813226,4.488888888888889,4.848192771084338,-0.35930388219544884
142,Region_143,0.001535304339567351,0.004896678092755658,8.88888888888889,9.73734939759036,-0.8484605087014714
160,Region_161,0.0015279806559066454,0.004805094339665945,10.814814814814815,10.081927710843374,0.7328871039714411
42,Region_043,0.0015224601723475325,0.004221170659891893,12.496296296296297,10.137349397590361,2.358946898705936
65,Region_066,0.0014998833587206073,0.005079057353489758,14.313580246913581,15.110843373493976,-0.7972631265803951
124,Region_125,0.0014952095555231127,0.004083521336515389,10.595061728395061,9.860240963855421,0.7348207645396396
114,Region_115,0.0014882677038197435,0.003923095696596842,8.77530864197531,8.16144578313253,0.6138628588427792
186,Region_187,0.0014734468389233774,0.00411454906520919,11.22962962962963,10.828915662650603,0.4007139669790263
66,Region_067,0.0014645187144962269,0.004886431968150378,11.782716049382715,11.506024096385541,0.2766919529971741
6,Region_007,0.0014578436561590304,0.0049464106718430404,10.834567901234568,11.320481927710844,-0.48591402647627646
159,Region_160,0.0014537271506301762,0.005130978980194181,7.125925925925926,7.619277108433735,-0.4933511825078094
164,Region_165,0.001446397912362065,0.00502871434786428,9.777777777777779,10.621686746987951,-0.8439089692101724
140,Region_141,0.0014445477020680613,0.003813201244189035,8.298765432098765,8.296385542168675,0.0023798899300899734
102,Region_103,0.0014408640880579917,0.003848759304633144,4.74320987654321,4.12289156626506,0.62031831027815
198,Region_199,0.0014317114065966426,0.004323811844599329,6.424691358024691,6.069879518072289,0.3548118399524016
68,Region_069,0.0014303188232625314,0.004285940332331975,7.567901234567901,7.715662650602409,-0.1477614160345082
156,Region_157,0.0014259540684278696,0.00472848989006812,8.802469135802468,9.281927710843373,-0.47945857504090483
170,Region_171,0.001416354800538154,0.004540987273347183,11.335802469135803,11.332530120481927,0.003272348653876378
184,Region_185,0.0013995591959544906,0.00392496036703077,11.488888888888889,12.421686746987952,-0.9327978580990628
11,Region_012,0.0013907113708632821,0.004941625545658139,9.328395061728395,8.477108433734939,0.8512866279934563
145,Region_146,0.0013892690938762272,0.0042761726648819645,12.728395061728396,13.698795180722891,-0.9704001189944957
191,Region_192,0.0013804170838611783,0.003917816310267365,8.325925925925926,8.71566265060241,-0.38973672467648335
22,Region_023,0.0013722743327003292,0.004181170632729747,9.40246913580247,9.669879518072289,-0.2674103822698193
38,Region_039,0.0013678196225024592,0.004152472166313947,7.360493827160494,7.906024096385543,-0.5455302692250488
54,Region_055,0.0013633507778727301,0.004901005434870837,12.012345679012345,11.942168674698795,0.07017700431354967
94,Region_095,0.0013576139517266633,0.00456211648577816,12.271604938271604,12.865060240963855,-0.5934553026922504
82,Region_083,0.0013525593974919297,0.0049948872669100365,9.382716049382717,10.134939759036145,-0.7522237096534283
106,Region_107,0.0013523295712891729,0.004399684437800142,7.792592592592593,7.578313253012048,0.21427933958054446
151,Region_152,0.00134625054528074,0.0034886214965708768,5.928395061728395,5.696385542168675,0.23200951955972027
154,Region_155,0.0013393626267279176,0.004736429674730507,7.607407407407408,6.67710843373494,0.9302989736724676
139,Region_140,0.001306207900669576,0.004175325102049671,9.987654320987655,11.096385542168674,-1.108731221181019
72,Region_073,0.001304126554672924,0.005003964644509257,9.367901234567901,8.407228915662651,0.9606723189052495
134,Region_135,0.0013007418256328351,0.0030971565104850316,3.8567901234567903,3.7710843373493974,0.08570578610739288
128,Region_129,0.001285136078697521,0.004001837179027355,6.624691358024691,6.602409638554217,0.02228171947047386
176,Region_177,0.00128395920163617,0.004136503204816036,14.14567901234568,14.2,-0.05432098765431981
127,Region_128,0.0012791241105811325,0.004593088860716679,16.49135802469136,17.90120481927711,-1.40984679458575
178,Region_179,0.0012782316309662702,0.0040135035788088635,10.760493827160493,10.544578313253012,0.21591551390748087
131,Region_132,0.001245980014697571,0.004546460957215001,11.550617283950617,11.012048192771084,0.5385690911795322
55,Region_056,0.00124533828825133,0.005069284667361738,10.669135802469135,10.159036144578312,0.510099657890823
122,Region_123,0.0012355547275496484,0.004846707676366441,12.720987654320988,13.163855421686748,-0.44286776736575995
113,Region_114,0.0012282157372746842,0.004475337019152775,10.328395061728395,10.785542168674699,-0.45714710694630334
73,Region_074,0.001222925375648832,0.0041251247391115515,9.66172839506173,9.937349397590362,-0.27562100252863253
115,Region_116,0.0012220287556025178,0.004069177887343062,12.74320987654321,13.067469879518072,-0.3242600029748619
23,Region_024,0.0012202179223356525,0.005054356163448497,14.313580246913581,15.896385542168675,-1.5828052952550937
64,Region_065,0.001214619493329316,0.0038290013170505237,8.130864197530864,9.4,-1.2691358024691368
67,Region_068,0.0012036949854054458,0.003619653241335657,4.560493827160494,5.074698795180723,-0.5142049680202287
167,Region_168,0.0011950574706664455,0.003968512743108293,10.471604938271605,10.457831325301205,0.01377361297040025
193,Region_194,0.001189005621108783,0.002857694009037541,5.293827160493827,5.3590361445783135,-0.06520898408448605
185,Region_186,0.001174515944778735,0.004669313125635134,14.755555555555556,14.980722891566264,-0.22516733601070804
163,Region_164,0.0011669550192517633,0.004255898387683286,8.417283950617284,8.510843373493977,-0.09355942287669272
125,Region_126,0.0011648036864944412,0.0032444814916929104,7.8197530864197535,7.63132530120482,0.18842778521493386
51,Region_052,0.0011419030252003237,0.0037536113636774788,9.009876543209877,5.67710843373494,3.3327681094749373
69,Region_070,0.001136481470521273,0.003626528217091963,11.491358024691358,11.110843373493976,0.38051465119738204
183,Region_184,0.001129466340233531,0.004478733831268537,15.962962962962964,16.65301204819277,-0.6900490852298073
155,Region_156,0.001126445060054308,0.004807568327449908,12.691358024691358,12.63855421686747,0.05280380782388683
33,Region_034,0.0011234911355809084,0.003799126346854505,9.150617283950618,9.48433734939759,-0.33372006544697186
168,Region_169,0.001102254539456902,0.0036525197171188334,9.264197530864198,8.814457831325301,0.44973969953889714
194,Region_195,0.0011021064971758563,0.004477737954706726,9.812345679012346,9.286746987951807,0.525598691060539
92,Region_093,0.0010712654473117634,0.003799452044734832,13.11111111111111,13.289156626506024,-0.17804551539491342
187,Region_188,0.001066424563501315,0.0037886167413048,11.88641975308642,11.657831325301204,0.2285884277852155
161,Region_162,0.0010644977883341317,0.0032609225866288977,6.538271604938272,5.763855421686747,0.7744161832515246
87,Region_088,0.0010639412135155437,0.0035863588376267336,8.08148148148148,8.6,-0.518518518518519
1,Region_002,0.0010508679797786595,0.0045681531399941145,13.165432098765432,13.63132530120482,-0.46589320243938737
36,Region_037,0.0010441835140919922,0.0031455837551727715,5.3654320987654325,4.527710843373494,0.8377212553919389
188,Region_189,0.0010409012192467227,0.004010890189906225,11.40246913580247,11.486746987951808,-0.08427785214933792
18,Region_019,0.0010397202250596535,0.004486674057899557,10.491358024691358,10.92289156626506,-0.4315335415737014
19,Region_020,0.001035963927467212,0.004273388170166214,11.34320987654321,11.775903614457832,-0.4326937379146223
3,Region_004,0.001022824098399738,0.00397881513362155,10.614814814814816,11.072289156626505,-0.45747434181168956
78,Region_079,0.0010201057454282758,0.00417844455857815,14.641975308641975,14.250602409638555,0.39137289900341976
85,Region_086,0.0010179418488880188,0.003841533143916899,6.5777777777777775,5.279518072289156,1.2982597054886211
195,Region_196,0.0010120307273277535,0.004491653141982645,8.950617283950617,8.867469879518072,0.08314740443254465
99,Region_100,0.0010112653612887271,0.003726496937207685,7.883950617283951,7.655421686746988,0.22852893053696288
24,Region_025,0.00100989816987862,0.0038289268835834432,11.046913580246914,10.756626506024096,0.2902870742228174
130,Region_131,0.001005215954473517,0.00425809567759636,13.318518518518518,13.043373493975903,0.27514502454261525
180,Region_181,0.0009914283300428285,0.003643889707124152,7.498765432098765,6.9397590361445785,0.5590063959541869
157,Region_158,0.0009863779108385596,0.003999911111480552,8.679012345679013,8.587951807228915,0.09106053845009754
89,Region_090,0.0009852661416349519,0.0041103812283989245,10.45679012345679,11.36144578313253,-0.9046556596757398
39,Region_040,0.0009852400707748455,0.004294928025263826,11.237037037037037,11.344578313253011,-0.10754127621597398
116,Region_117,0.000981676076048807,0.004525055842299249,7.723456790123457,7.937349397590362,-0.21389260746690475
16,Region_017,0.0009733348237097168,0.004009532029424774,8.62716049382716,8.795180722891565,-0.16802022906440506
175,Region_176,0.0009676211694239767,0.003462967538912732,6.162962962962963,5.768674698795181,0.3942882641677823
199,Region_200,0.0009539951625429364,0.004035527696296053,11.303703703703704,12.178313253012048,-0.8746095493083441
149,Region_150,0.0009444365338237042,0.004357733976910218,8.271604938271604,8.318072289156627,-0.046467350885022185
109,Region_110,0.0009256577510179082,0.003547069156728751,5.911111111111111,5.828915662650602,0.08219544846050919
8,Region_009,0.0009205888889824541,0.0033670091785471565,6.150617283950617,6.2626506024096384,-0.1120333184590212
84,Region_085,0.0009041413432024499,0.0035688745592647366,9.303703703703704,9.166265060240963,0.13743864346274037
14,Region_015,0.0008894005685996786,0.0036825717108042175,5.281481481481482,5.296385542168674,-0.014904060687192633
56,Region_057,0.0008737330606284723,0.0033277554218999143,5.469135802469136,5.542168674698795,-0.07303287222965871
123,Region_124,0.0007411242842998391,0.0030549751136271738,7.069135802469136,5.713253012048193,1.3558827904209432
117,Region_118,0.0007301507368779059,0.0030408698477198456,5.980246913580247,5.332530120481928,0.6477167930983194
129,Region_130,0.0007016576286204468,0.0029833755663710992,5.2518518518518515,5.775903614457832,-0.5240517626059802
